trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
3469222,4254,930630,PRIJEM,,34.3,14939.1,UROK,,
3470809,4484,930630,PRIJEM,,266,87914.9,UROK,,
3469155,4240,930630,PRIJEM,,221.7,53518.2,UROK,,
3475623,8519,930630,PRIJEM,,377.7,103566.1,UROK,,
3474504,8321,930630,PRIJEM,,159.9,45537.7,UROK,,
3474076,8261,930630,PRIJEM,,176.4,57779.1,UROK,,
253096,866,930630,VYDAJ,VYBER,14.6,27049.1,SLUZBY,,
251493,862,930630,VYDAJ,VYBER,30,82193.2,SLUZBY,,
192300,652,930630,VYDAJ,VYBER,14.6,46698.9,SLUZBY,,
1021397,3487,930630,VYDAJ,VYBER,14.6,37442.7,SLUZBY,,
3402972,11295,930630,VYDAJ,VYBER,14.6,22320.4,SLUZBY,,
3394082,11265,930630,VYDAJ,VYBER,14.6,19216.8,SLUZBY,,
3402936,11295,930630,VYDAJ,VYBER,4560,22335,,,
3525704,10911,930630,PRIJEM,,12.1,29035.1,UROK,,
3524004,10738,930630,PRIJEM,,54.9,61780.8,UROK,,
3527783,11111,930630,PRIJEM,,180.7,85765.4,UROK,,
3526807,11013,930630,PRIJEM,,254.8,60847.9,UROK,,
3526456,10973,930630,PRIJEM,,183.9,81723.5,UROK,,
3531025,23,930630,PRIJEM,,39.8,28671.8,UROK,,
3527296,11065,930630,PRIJEM,,120.1,32138.7,UROK,,
3530486,2,930630,PRIJEM,,159.9,45289.5,UROK,,
3523089,10656,930630,PRIJEM,,158.6,52127.7,UROK,,
3529365,11320,930630,PRIJEM,,19.3,27837.3,UROK,,
3529068,11295,930630,PRIJEM,,136.6,26895,UROK,,
3528747,11265,930630,PRIJEM,,95.3,19231.4,UROK,,
3625542,2876,930630,PRIJEM,,109.8,37001.1,UROK,,
3626258,2895,930630,PRIJEM,,241.7,64150.9,UROK,,
3627444,2932,930630,PRIJEM,,269.1,73131.4,UROK,,
3628748,2970,930630,PRIJEM,,124.8,26125.9,UROK,,
3625752,2881,930630,PRIJEM,,136.7,34193.1,UROK,,
3627130,2925,930630,PRIJEM,,121.3,31574.5,UROK,,
3627747,2940,930630,PRIJEM,,20.1,24126.1,UROK,,
3628501,2962,930630,PRIJEM,,128,44244,UROK,,
3627201,2926,930630,PRIJEM,,149,34340.2,UROK,,
3627511,2933,930630,PRIJEM,,13.3,23913.3,UROK,,
3626474,2902,930630,PRIJEM,,254.8,22469.3,UROK,,
3625867,2884,930630,PRIJEM,,134.1,33994.9,UROK,,
1117696,3818,930630,VYDAJ,VYBER,7700,29389.9,,,
1117625,3818,930630,VYDAJ,VYBER,14.6,37089.9,SLUZBY,,
1122489,3834,930630,VYDAJ,VYBER,14.6,13468.6,SLUZBY,,
101618,346,930630,VYDAJ,VYBER,14.6,18470.1,SLUZBY,,
184995,627,930630,VYDAJ,VYBER,14.6,66096.6,SLUZBY,,
84035,280,930630,VYDAJ,VYBER,14.6,25639.1,SLUZBY,,
608361,2070,930630,VYDAJ,VYBER,14.6,29349.8,SLUZBY,,
712087,2434,930630,VYDAJ,VYBER,14.6,12702,SLUZBY,,
708306,2425,930630,VYDAJ,VYBER,14.6,35027.6,SLUZBY,,
491013,1675,930630,VYDAJ,VYBER,14.6,22827,SLUZBY,,
1779026,6034,930701,PRIJEM,VKLAD,42922,85438.3,,,
502623,1713,930701,VYDAJ,VYBER,1200,23394.9,,,
1005973,3435,930701,PRIJEM,VKLAD,200,200,,,
773932,2641,930701,VYDAJ,VYBER,16200,38617.5,,,
1344906,4596,930701,PRIJEM,VKLAD,8805,106477.9,,,
788154,2687,930701,PRIJEM,VKLAD,1100,1100,,,
1144736,3915,930701,VYDAJ,VYBER,22100,49507.1,,,
123629,415,930701,VYDAJ,VYBER,17600,38138.8,,,
955584,3258,930701,PRIJEM,VKLAD,17829,18129,,,
748192,2552,930701,PRIJEM,VKLAD,1000,1000,,,
315806,1077,930701,VYDAJ,VYBER,7900,38126.6,,,
1596924,5423,930701,PRIJEM,VKLAD,11400,11700,,,
1208833,4134,930701,VYDAJ,VYBER,5100,30916.4,,,
1028843,3513,930701,VYDAJ,VYBER,18800,47060,,,
521770,1780,930701,VYDAJ,VYBER,23000,51684.6,,,
579682,1972,930701,VYDAJ,VYBER,100,20899,,,
771384,2632,930701,VYDAJ,VYBER,1700,43262.9,,,
771489,2632,930701,VYDAJ,VYBER,7700,35562.9,,,
1530983,5215,930701,PRIJEM,VKLAD,200,200,,,
10612,36,930701,PRIJEM,VKLAD,500,500,,,
224506,764,930701,VYDAJ,VYBER,1920,27798.3,,,
2579538,8519,930701,VYDAJ,VYBER,36700,66866.1,,,
802554,2736,930702,PRIJEM,VKLAD,500,500,,,
1779271,6034,930702,VYDAJ,VYBER,8400,77038.3,,,
1730745,5868,930702,VYDAJ,VYBER,3400,25762.9,,,
453143,1539,930702,VYDAJ,VYBER,4700,29982.1,,,
649070,2219,930702,PRIJEM,VKLAD,11070,46812,,,
603931,2056,930702,PRIJEM,VKLAD,25733,48137,,,
152749,510,930702,VYDAJ,VYBER,2900,28363.3,,,
1657180,5622,930702,PRIJEM,VKLAD,31304,124231.2,,,
1657651,5622,930702,VYDAJ,VYBER,15700,108531.2,,,
315548,1077,930702,PRIJEM,VKLAD,3820,41946.6,,,
754534,2574,930702,VYDAJ,VYBER,13600,40739.9,,,
764205,2609,930702,PRIJEM,VKLAD,8900,19800,,,
726271,2484,930702,VYDAJ,VYBER,7600,36441.3,,,
1208728,4134,930702,VYDAJ,VYBER,6000,24916.4,,,
497558,1695,930702,VYDAJ,VYBER,400,24921.5,,,
529629,1805,930702,PRIJEM,VKLAD,2800,24700,,,
882877,3007,930702,VYDAJ,VYBER,12800,37085.5,,,
1162684,3980,930702,VYDAJ,VYBER,4500,32397,,,
405099,1378,930702,VYDAJ,VYBER,26400,53160.1,,,
719273,2464,930702,PRIJEM,VKLAD,900,900,,,
1910948,6473,930702,VYBER,VYBER,11651,17177.8,,,
1935636,6555,930702,VYBER,VYBER,3014,29117.1,,,
1302627,4448,930702,PRIJEM,VKLAD,10900,11600,,,
505755,1726,930702,PRIJEM,VKLAD,7200,21683.2,,,
251564,862,930702,VYDAJ,VYBER,30000,52193.2,,,
3393961,11265,930702,VYDAJ,VYBER,4500,14716.8,,,0
96117,327,930702,VYDAJ,VYBER,1300,23032.8,,,
546560,1861,930702,PRIJEM,VKLAD,500,500,,,
607808,2068,930702,PRIJEM,VKLAD,10600,15652.4,,,
712157,2434,930702,PRIJEM,VKLAD,4800,17502,,,
732499,2503,930703,VYDAJ,VYBER,12000,33505.8,,,
452788,1539,930703,VYDAJ,VYBER,7000,22982.1,SIPO,,0
271060,929,930703,PRIJEM,VKLAD,200,200,,,
298866,1018,930703,PRIJEM,VKLAD,10600,15179.5,,,
332733,1132,930703,VYDAJ,VYBER,5100,29422.1,,,
337010,1145,930703,PRIJEM,VKLAD,900,900,,,
145133,485,930703,VYDAJ,VYBER,17800,44728.5,,,
672744,2298,930703,PRIJEM,VKLAD,1000,1000,,,
1243661,4254,930703,PRIJEM,VKLAD,6500,21439.1,,,
860969,2932,930703,VYDAJ,VYBER,22600,50531.4,,,
861139,2933,930703,PRIJEM,VKLAD,9235,33148.3,,,
863393,2940,930703,PRIJEM,VKLAD,14192,38318.1,,,
742377,2534,930703,PRIJEM,VKLAD,6900,14992.2,,,
1158183,3965,930703,VYDAJ,VYBER,7700,33240.6,,,
789920,2694,930703,VYDAJ,VYBER,7800,56777.8,,,0
1272105,4350,930703,VYDAJ,VYBER,15700,44824.3,,,
332517,1132,930703,VYBER,VYBER,4961,48322.1,,,
332627,1132,930703,VYDAJ,VYBER,13800,34522.1,,,
1313413,4484,930703,VYDAJ,VYBER,29500,58400.3,,,
1611093,5472,930703,PRIJEM,VKLAD,200,23144.6,,,
3039490,10079,930703,PRIJEM,VKLAD,19540,98584.1,,,
2135196,7231,930703,PRIJEM,VKLAD,26709,43650.4,,,
63927,212,930703,VYDAJ,VYBER,4200,42142.2,,,
1039318,3554,930703,VYDAJ,VYBER,1700,14612.9,,,
737461,2519,930703,VYDAJ,VYBER,3280,12268.8,,,
1935824,6555,930703,VYDAJ,VYBER,2900,26217.1,,,
846314,2881,930703,VYDAJ,VYBER,5200,28978.5,,,
1486059,5065,930703,PRIJEM,VKLAD,47721,118667.6,,,
1486390,5065,930703,VYDAJ,VYBER,43400,75267.6,,,
202225,686,930703,VYDAJ,VYBER,9100,35377.7,,,
192263,652,930703,VYDAJ,VYBER,4680,42018.9,,,
106686,362,930703,VYDAJ,VYBER,5500,31939.1,,,
3211537,10656,930704,VYDAJ,VYBER,11800,40511.9,,,
139105,465,930704,VYDAJ,VYBER,5600,29159.9,,,
1392047,4743,930704,VYDAJ,VYBER,22500,42512,,,
3302882,10973,930704,VYDAJ,VYBER,9000,72693.5,,,
327318,1118,930704,PRIJEM,VKLAD,200,200,,,
257158,882,930704,VYDAJ,VYBER,13300,36106.6,,,
1105713,3778,930704,PRIJEM,VKLAD,1100,1100,,,
1208398,4134,930704,PRIJEM,VKLAD,9189,34105.4,,,
377559,1285,930704,VYDAJ,VYBER,800,28138.2,,,
2256419,7445,930704,VYDAJ,VYBER,3900,53036.4,,,
112994,381,930704,PRIJEM,VKLAD,1000,1000,,,
63926,212,930704,VYDAJ,VYBER,1500,40642.2,,,
1163708,3983,930704,VYDAJ,VYBER,6800,33762.7,,,
2798256,9265,930704,VYDAJ,VYBER,7400,35721.1,,,
363791,1236,930704,PRIJEM,VKLAD,3200,20044,,,
719296,2464,930704,PRIJEM,VKLAD,6797,7697,,,
739842,2527,930704,PRIJEM,VKLAD,12864,76667.5,,,
192371,652,930704,VYDAJ,VYBER,6600,35418.9,,,
88822,299,930704,VYDAJ,VYBER,2600,27012.4,,,
732248,2503,930705,PRIJEM,VKLAD,9574,43079.8,,,
2699726,8934,930705,PRIJEM,PREVOD Z UCTU,14918,15418,,MN,79855638
50049,168,930705,PRIJEM,PREVOD Z UCTU,3020,9560,,GH,86771827
32222,104,930705,PRIJEM,PREVOD Z UCTU,3063,9689,,YZ,13231766
37890,123,930705,PRIJEM,PREVOD Z UCTU,4843,19572,DUCHOD,AB,58944725
474455,1617,930705,PRIJEM,PREVOD Z UCTU,5953,12630,DUCHOD,EF,38875293
1167151,3999,930705,VYDAJ,VYBER,6200,30051.3,,,
303137,1032,930705,PRIJEM,PREVOD Z UCTU,49765,106822.6,,GH,43027007
303405,1032,930705,VYDAJ,VYBER,39800,67022.6,,,
142373,477,930705,VYDAJ,PREVOD NA UCET,463,22725.7,POJISTNE,IJ,25759440
339399,1152,930705,PRIJEM,PREVOD Z UCTU,3279,10637,,ST,11872947
132073,443,930705,VYDAJ,PREVOD NA UCET,463,15314.6,,IJ,32109809
132001,443,930705,VYDAJ,PREVOD NA UCET,1508,13806.6,,KL,39137601
976275,3327,930705,PRIJEM,VKLAD,10921,40055.3,,,
973342,3316,930705,VYDAJ,VYBER,9000,33940.3,,,
603928,2056,930705,PRIJEM,VKLAD,32230,80367,,,
537882,1830,930705,PRIJEM,VKLAD,11538,48806.5,,,
433809,1475,930705,PRIJEM,PREVOD Z UCTU,20551,20751,,ST,33492565
347622,1179,930705,VYDAJ,PREVOD NA UCET,2808,18940.4,SIPO,UV,68278848
347933,1180,930705,PRIJEM,VKLAD,15206,40260.2,,,
783297,2670,930705,PRIJEM,VKLAD,24381,58635.8,,,
1144445,3915,930705,PRIJEM,VKLAD,23131,72638.1,,,
117643,396,930705,PRIJEM,VKLAD,23268,74843.5,,,
122544,411,930705,VYDAJ,VYBER,13100,42000.1,,,
576848,1965,930705,VYDAJ,PREVOD NA UCET,9541,31875.2,SIPO,IJ,40902030
637748,2177,930705,PRIJEM,PREVOD Z UCTU,5123,28424.9,DUCHOD,YZ,62457513
544629,1852,930705,PRIJEM,VKLAD,400,400,,,
400902,1366,930705,PRIJEM,VKLAD,7626,40449,,,
435841,1481,930705,VYDAJ,PREVOD NA UCET,2065,10147.5,SIPO,EF,82271873
1157046,3960,930705,PRIJEM,PREVOD Z UCTU,4807,24535,DUCHOD,OP,33740347
793780,2705,930705,PRIJEM,VKLAD,600,600,,,
1272402,4352,930705,PRIJEM,VKLAD,400,400,,,
2477169,8173,930705,PRIJEM,VKLAD,1100,1100,,,
298496,1018,930705,PRIJEM,PREVOD Z UCTU,3963,19142.5,,OP,40950048
330666,1127,930705,PRIJEM,VKLAD,23330,65956.8,,,
330241,1126,930705,PRIJEM,VKLAD,4187,29565.7,,,
685670,2342,930705,PRIJEM,PREVOD Z UCTU,3247,16635,,EF,42284852
260048,890,930705,VYDAJ,VYBER,1300,23181.7,,,
259087,887,930705,PRIJEM,PREVOD Z UCTU,4514,14181.8,DUCHOD,AB,52114474
1105720,3778,930705,PRIJEM,VKLAD,22798,23898,,,
725902,2484,930705,VYDAJ,PREVOD NA UCET,538,35903.3, ,OP,83567636
628841,2146,930705,VYDAJ,VYBER,200,29813.8,,,
566018,1926,930705,VYDAJ,VYBER,4700,27909.2,,,
598594,2037,930705,VYDAJ,VYBER,11300,34947.9,,,
1339682,4576,930705,VYDAJ,VYBER,4700,24048.6,,,
2442350,8051,930705,PRIJEM,PREVOD Z UCTU,26040,79535.9,,KL,35675579
858535,2926,930705,VYDAJ,PREVOD NA UCET,1093,33232.6, ,WX,11561584
560905,1909,930705,PRIJEM,PREVOD Z UCTU,3191,16853.8,,AB,24230474
388702,1322,930705,PRIJEM,VKLAD,200,200,,,
216844,738,930705,PRIJEM,VKLAD,23347,23647,,,
374812,1276,930705,VYDAJ,PREVOD NA UCET,169,35409.5,POJISTNE,AB,23086488
3039851,10079,930705,VYDAJ,VYBER,39200,59384.1,,,
73516,244,930705,PRIJEM,PREVOD Z UCTU,3972,31705.4,,IJ,12078875
110541,374,930705,PRIJEM,PREVOD Z UCTU,23041,43529.7,,WX,4004806
63791,212,930705,VYDAJ,PREVOD NA UCET,13841,26801.2,SIPO,EF,58462047
521477,1780,930705,PRIJEM,VKLAD,24999,76683.6,,,
498396,1699,930705,PRIJEM,PREVOD Z UCTU,5224,27212.6,DUCHOD,CD,94008880
498540,1699,930705,VYDAJ,PREVOD NA UCET,19,27193.6, ,EF,2504826
698141,2388,930705,PRIJEM,PREVOD Z UCTU,3492,3792,,AB,94397276
700140,2396,930705,PRIJEM,PREVOD Z UCTU,4203,21515,DUCHOD,OP,27204734
901672,3072,930705,VYDAJ,VYBER,5100,29359.2,,,
941438,3213,930705,PRIJEM,PREVOD Z UCTU,3068,9604,,EF,66762119
1534906,5228,930705,PRIJEM,PREVOD Z UCTU,49681,50681,,IJ,98379885
13151,44,930705,PRIJEM,PREVOD Z UCTU,4200,8800,DUCHOD,OP,4120284
18398,62,930705,PRIJEM,PREVOD Z UCTU,5079,21416,DUCHOD,UV,87209295
10619,36,930705,PRIJEM,VKLAD,19852,20352,,,
527750,1801,930705,VYDAJ,PREVOD NA UCET,956,26456.9,POJISTNE,AB,73968469
529779,1806,930705,PRIJEM,PREVOD Z UCTU,5029,24767.6,DUCHOD,UV,39912659
877999,2991,930705,PRIJEM,VKLAD,22360,51240.1,,,
882656,3007,930705,VYDAJ,PREVOD NA UCET,997,36088.5, ,ST,61215889
1081406,3693,930705,VYDAJ,PREVOD NA UCET,8992,33847.9,SIPO,GH,36411053
224349,764,930705,PRIJEM,PREVOD Z UCTU,6238,34036.3,DUCHOD,UV,30560720
232967,793,930705,PRIJEM,PREVOD Z UCTU,3401,18612.5,,IJ,6149286
286587,982,930705,PRIJEM,VKLAD,4100,15469.6,,,
844573,2876,930705,PRIJEM,VKLAD,17385,54386.1,,,
590841,2011,930705,PRIJEM,PREVOD Z UCTU,3016,12964,,MN,35820675
1548898,5270,930705,VYBER,VYBER,21362,33651.7,,,
888843,3032,930705,PRIJEM,PREVOD Z UCTU,6605,6905,DUCHOD,IJ,52088803
1296169,4427,930705,PRIJEM,VKLAD,9924,10724,,,
851332,2902,930705,PRIJEM,VKLAD,20213,42667.7,,,
851404,2902,930705,VYDAJ,PREVOD NA UCET,825,41842.7,SIPO,QR,5844581
505535,1726,930705,VYDAJ,PREVOD NA UCET,115,21568.2, ,UV,65941238
252939,866,930705,VYDAJ,PREVOD NA UCET,3844,23205.1, ,MN,70676672
2967132,9828,930705,PRIJEM,PREVOD Z UCTU,31648,69082.3,,GH,8007508
3393745,11265,930705,PRIJEM,VKLAD,7618,22334.8,,,
956013,3258,930705,PRIJEM,VKLAD,1200,19329,,,
101393,346,930705,PRIJEM,VKLAD,19935,38405.1,,,
185065,627,930705,VYDAJ,VYBER,19600,46496.6,,,
711477,2433,930705,PRIJEM,PREVOD Z UCTU,4718,23621.5,DUCHOD,OP,98568486
710073,2429,930705,PRIJEM,VKLAD,14609,52727.1,,,
490856,1675,930705,VYDAJ,PREVOD NA UCET,2125,20702,SIPO,GH,17588830
730408,2497,930706,PRIJEM,VKLAD,5956,36633.9,,,
733701,2508,930706,PRIJEM,PREVOD Z UCTU,4271,17784,DUCHOD,CD,12963879
655859,2242,930706,PRIJEM,PREVOD Z UCTU,43493,102448.4,,CD,7862908
695260,2378,930706,PRIJEM,VKLAD,27498,81796.6,,,
2700007,8934,930706,PRIJEM,VKLAD,2300,17718,,,
25027,83,930706,PRIJEM,VKLAD,9226,37421.1,,,
898385,3063,930706,PRIJEM,PREVOD Z UCTU,3495,8090,,MN,8035934
452860,1539,930706,VYDAJ,VYBER,9400,13582.1, ,,0
271067,929,930706,PRIJEM,VKLAD,8827,9027,,,
333303,1134,930706,PRIJEM,VKLAD,11970,51583.3,,,
333375,1134,930706,VYDAJ,PREVOD NA UCET,1973,49610.3,SIPO,OP,83356666
336638,1144,930706,PRIJEM,PREVOD Z UCTU,3375,14284.5,,GH,1589578
144780,485,930706,VYDAJ,PREVOD NA UCET,1591,43137.5, ,WX,56978738
132145,443,930706,VYDAJ,PREVOD NA UCET,67,13739.6,,QR,69234090
129581,435,930706,VYDAJ,PREVOD NA UCET,3189,10267.5,SIPO,MN,75157016
137470,461,930706,PRIJEM,PREVOD Z UCTU,6388,30884.1,DUCHOD,YZ,91520028
604136,2056,930706,VYDAJ,VYBER,26800,53567,,,
353382,1200,930706,VYDAJ,VYBER,14600,43136.2,,,
1150614,3935,930706,VYDAJ,VYBER,20900,47920,,,
1149998,3935,930706,PRIJEM,PREVOD Z UCTU,21736,68820,,KL,32445126
785413,2676,930706,VYDAJ,PREVOD NA UCET,2348,40132.4,POJISTNE,ST,71575033
827047,2817,930706,VYDAJ,VYBER,14000,34685.1,,,
3331517,11065,930706,PRIJEM,VKLAD,11855,43993.7,,,
3344710,11111,930706,PRIJEM,VKLAD,38098,123863.4,,,
3345085,11111,930706,VYDAJ,VYBER,57900,65963.4,,,
2862158,9472,930706,PRIJEM,VKLAD,800,800,,,
125504,423,930706,PRIJEM,PREVOD Z UCTU,2913,12152,,OP,1514268
147458,494,930706,PRIJEM,VKLAD,5941,89025.8,,,
221131,751,930706,PRIJEM,PREVOD Z UCTU,4350,9600,DUCHOD,UV,59883838
220051,748,930706,PRIJEM,VKLAD,9738,35534.6,,,
118146,396,930706,VYDAJ,VYBER,23500,51343.5,,,
117094,395,930706,PRIJEM,VKLAD,22054,66694.1,,,
119442,401,930706,PRIJEM,VKLAD,12817,49490.6,,,
951976,3246,930706,PRIJEM,VKLAD,6932,7732,,,
577353,1966,930706,VYDAJ,PREVOD NA UCET,5569,50211.8,SIPO,EF,77830534
637609,2176,930706,VYDAJ,VYBER,6300,30313.2,,,
637820,2177,930706,VYDAJ,PREVOD NA UCET,3168,25256.9,SIPO,QR,5411524
1256633,4296,930706,VYDAJ,VYBER,3600,25479.1,,,
359590,1222,930706,VYDAJ,PREVOD NA UCET,1727,27757.5,SIPO,WX,91109859
434253,1476,930706,PRIJEM,PREVOD Z UCTU,6411,19433,DUCHOD,GH,63237541
434731,1477,930706,VYDAJ,PREVOD NA UCET,2100,14404.6,,OP,39149236
748907,2554,930706,PRIJEM,VKLAD,24696,25096,,,
828861,2823,930706,PRIJEM,PREVOD Z UCTU,3316,10248,,CD,57925736
754432,2574,930706,VYDAJ,VYBER,3100,37639.9,,,
790141,2694,930706,VYDAJ,VYBER,18300,38477.8,,,
330525,1126,930706,VYDAJ,VYBER,2500,27065.7,,,
262633,899,930706,PRIJEM,PREVOD Z UCTU,16266,17166,,QR,61017179
263771,902,930706,PRIJEM,VKLAD,7731,8531,,,
565733,1926,930706,VYDAJ,PREVOD NA UCET,2643,25266.2,SIPO,WX,87020074
2442422,8051,930706,VYDAJ,VYBER,4900,74635.9,,,0
424583,1442,930706,PRIJEM,VKLAD,18299,45581.1,,,
482813,1644,930706,PRIJEM,VKLAD,15306,39642.5,,,
388709,1322,930706,PRIJEM,PREVOD Z UCTU,4435,4635,DUCHOD,OP,64150523
1028009,3510,930706,VYDAJ,VYBER,6300,27058,,,
1279350,4377,930706,PRIJEM,VKLAD,43777,64577,,,
375037,1276,930706,VYDAJ,VYBER,6300,29109.5,,,
164785,551,930706,PRIJEM,VKLAD,5900,22543.4,,,
1092164,3734,930706,VYDAJ,VYBER,6800,29055.2,,,
2242789,7401,930706,VYDAJ,VYBER,3400,41889.5,,,0
2256148,7445,930706,PRIJEM,VKLAD,16220,69256.4,,,
73732,244,930706,VYDAJ,PREVOD NA UCET,232,31473.4,POJISTNE,GH,7008588
57440,192,930706,PRIJEM,PREVOD Z UCTU,5859,23618.9,DUCHOD,GH,15384018
58951,197,930706,PRIJEM,VKLAD,21718,73001.3,,,
108487,368,930706,PRIJEM,VKLAD,1100,1100,,,
699593,2393,930706,VYDAJ,VYBER,12400,31011.6,,,
771258,2632,930706,VYDAJ,PREVOD NA UCET,2300,33262.9,POJISTNE,IJ,36942219
901386,3072,930706,PRIJEM,VKLAD,22227,51586.2,,,
883010,3008,930706,PRIJEM,PREVOD Z UCTU,6934,34870,DUCHOD,QR,33148783
477717,1628,930706,VYDAJ,PREVOD NA UCET,2850,11300.4,SIPO,AB,57004982
455170,1545,930706,VYDAJ,VYBER,7100,28246.7,,,
1142981,3909,930706,VYDAJ,PREVOD NA UCET,617,40009.5,POJISTNE,YZ,73936581
275313,943,930706,PRIJEM,PREVOD Z UCTU,3217,17073.6,,OP,70103525
275979,944,930706,VYDAJ,VYBER,18700,41787.6,,,
224421,764,930706,VYDAJ,PREVOD NA UCET,2360,31676.3,SIPO,EF,41232329
232070,790,930706,PRIJEM,VKLAD,5459,48117.2,,,
1163527,3983,930706,PRIJEM,VKLAD,14626,48388.7,,,
1450021,4937,930706,PRIJEM,VKLAD,10979,41321.3,,,
2810107,9307,930706,VYDAJ,PREVOD NA UCET,4654,46778.4,SIPO,EF,84733318
364550,1239,930706,PRIJEM,PREVOD Z UCTU,6668,20904,DUCHOD,GH,71884184
286079,982,930706,PRIJEM,VKLAD,4550,20019.6,,,
286223,982,930706,VYDAJ,PREVOD NA UCET,188,19831.6, ,AB,29559022
285265,979,930706,VYDAJ,VYBER,3300,57082.7,,,
285079,979,930706,PRIJEM,VKLAD,17914,60382.7,,,
289046,991,930706,PRIJEM,VKLAD,20673,48737,,,
1132669,3871,930706,PRIJEM,PREVOD Z UCTU,4356,24825.8,DUCHOD,GH,31564527
740023,2527,930706,VYDAJ,PREVOD NA UCET,5774,70893.5,SIPO,CD,27758234
840178,2861,930706,PRIJEM,PREVOD Z UCTU,5915,29875,DUCHOD,ST,10531437
1578995,5369,930706,PRIJEM,VKLAD,5643,33430.6,,,
506457,1730,930706,PRIJEM,PREVOD Z UCTU,6689,25104.1,DUCHOD,ST,43294817
588189,2002,930706,PRIJEM,PREVOD Z UCTU,6060,18580,DUCHOD,KL,9670401
587095,1999,930706,PRIJEM,VKLAD,23728,24028,,,
587456,1999,930706,VYDAJ,VYBER,200,23828,,,
420102,1425,930706,PRIJEM,VKLAD,900,900,,,
192925,655,930706,PRIJEM,VKLAD,23625,71013.3,,,
1122042,3834,930706,VYDAJ,PREVOD NA UCET,3114,10354.6,SIPO,KL,49577087
2524763,8330,930706,PRIJEM,VKLAD,21118,64335,,,
105740,361,930706,PRIJEM,VKLAD,23638,76869.1,,,
184760,627,930706,VYDAJ,PREVOD NA UCET,8228,38268.6,SIPO,KL,23483765
546567,1861,930706,PRIJEM,VKLAD,15308,15808,,,
710441,2429,930706,VYDAJ,VYBER,16900,35827.1,,,
804603,2741,930707,PRIJEM,VKLAD,10300,11400,,,
802561,2736,930707,PRIJEM,VKLAD,9408,9908,,,
655279,2241,930707,PRIJEM,VKLAD,11584,46955.8,,,
695345,2378,930707,VYDAJ,PREVOD NA UCET,9612,72184.6,SIPO,EF,1222903
2349888,7753,930707,VYBER,VYBER,4109,38231.6,,,
23525,78,930707,PRIJEM,VKLAD,400,400,,,
35604,115,930707,PRIJEM,VKLAD,7665,37519,,,
42527,142,930707,PRIJEM,PREVOD Z UCTU,4555,23675,DUCHOD,QR,39513594
39650,128,930707,VYDAJ,VYBER,2300,20507.8,,,
895069,3050,930707,VYDAJ,VYBER,22600,51203,,,
640187,2186,930707,PRIJEM,VKLAD,1000,1000,,,
1108948,3787,930707,PRIJEM,VKLAD,20950,68689.9,,,
1176392,4034,930707,PRIJEM,VKLAD,5080,2170.4,,,
270627,928,930707,PRIJEM,VKLAD,6842,34745.3,,,
649672,2220,930707,PRIJEM,PREVOD Z UCTU,6153,31865,DUCHOD,MN,42469984
649082,2219,930707,PRIJEM,VKLAD,23833,70645,,,
1078022,3682,930707,PRIJEM,VKLAD,8400,14829,,,
1074043,3670,930707,PRIJEM,PREVOD Z UCTU,4442,9300.1,DUCHOD,OP,22552919
144852,485,930707,VYDAJ,PREVOD NA UCET,3572,39565.5,POJISTNE,AB,20747721
129509,435,930707,PRIJEM,PREVOD Z UCTU,5039,15306.5,DUCHOD,MN,22131634
138719,465,930707,PRIJEM,PREVOD Z UCTU,12785,41944.9,,UV,71654224
973059,3316,930707,PRIJEM,VKLAD,15332,49272.3,,,
776047,2647,930707,VYDAJ,PREVOD NA UCET,5303,23561.3,SIPO,YZ,4161513
537954,1830,930707,VYDAJ,PREVOD NA UCET,7692,41114.5,SIPO,YZ,23603689
1345142,4596,930707,VYDAJ,VYBER,42300,64177.9,,,
347550,1179,930707,PRIJEM,PREVOD Z UCTU,4212,23152.4,DUCHOD,WX,72322171
1234412,4225,930707,PRIJEM,VKLAD,22119,51954.9,,,
826819,2817,930707,PRIJEM,VKLAD,13672,48357.1,,,
128670,432,930707,PRIJEM,VKLAD,6991,7491,,,
148424,496,930707,PRIJEM,VKLAD,5404,33302.5,,,
148618,496,930707,VYDAJ,VYBER,1320,31982.5,,,
220348,748,930707,VYDAJ,VYBER,6200,29334.6,,,
637137,2176,930707,PRIJEM,VKLAD,40954,71267.2,,,
2931617,9707,930707,VYBER,VYBER,15729,22850.1,,,
541688,1843,930707,PRIJEM,PREVOD Z UCTU,17632,56923.2,,QR,76294219
542222,1844,930707,PRIJEM,PREVOD Z UCTU,3242,17449.3,,ST,42988401
1657308,5622,930707,VYDAJ,PREVOD NA UCET,6327,102204.2,SIPO,ST,24175644
748199,2552,930707,PRIJEM,VKLAD,17980,18980,,,
1157118,3960,930707,VYDAJ,PREVOD NA UCET,3204,21331,SIPO,CD,74252974
1157930,3965,930707,PRIJEM,PREVOD Z UCTU,14097,47337.6,,OP,66315013
1271887,4350,930707,PRIJEM,VKLAD,17565,62389.3,,,
327325,1118,930707,PRIJEM,VKLAD,7538,7738,,,
681643,2327,930707,PRIJEM,PREVOD Z UCTU,15714,16314,,GH,98203420
682697,2330,930707,VYDAJ,PREVOD NA UCET,601,14975, ,EF,63786613
682553,2330,930707,PRIJEM,PREVOD Z UCTU,3395,15576,,ST,18759459
258172,885,930707,PRIJEM,VKLAD,21038,21338,,,
